k99_10005020_2	4.3.1.3	2.1e-35	123.7
k99_10005065_1	3.1.21.3	1.3e-153	515.5
k99_10005295_1	2.4.1.21	2.4e-134	450.9
k99_10005295_2	1.14.11.-	4.1e-06	27.9
k99_10005302_4	3.5.1.28	3.5e-09	38.7
k99_10005313_1	3.2.1.22	5e-139	467.1
k99_10005393_1	1.14.11.-	8.8e-107	359.1
k99_10005393_2	4.2.1.108	3.4e-52	179.6
k99_10005393_3	2.6.1.19	2.2e-103	348.4
k99_10005393_4	2.3.1.178	1.1e-47	163.3
k99_10005400_1	6.3.5.6	4.9e-70	237.6
k99_10005400_1	6.3.5.7	4.9e-70	237.6
k99_10005411_1	3.1.-.-	8.8e-178	595.1
k99_10005411_2	2.1.1.185	1.5e-48	166.7
k99_10005411_3	2.7.8.5	3.3e-55	188.6
k99_10005430_1	3.5.1.1	3.7e-49	169.1
k99_10005430_4	6.3.5.6	1.8e-64	219.1
k99_10005430_4	6.3.5.7	1.8e-64	219.1
k99_10005466_5	2.7.13.3	2.6e-76	259.3
k99_10005557_1	2.7.13.3	2.8e-69	236.0
k99_10005615_1	1.17.4.1	3.9e-143	480.3
k99_10005619_1	2.7.9.3	1.3e-75	256.6
k99_10005654_1	2.7.-.-	1.9e-25	89.2
k99_10005666_1	2.3.1.-	3.7e-79	268.6
k99_1000566_3	3.6.3.41	3.8e-76	256.1
k99_10005727_1	5.3.4.1	1.3e-39	136.0
k99_10005777_1	3.4.14.5	5.2e-76	257.3
k99_10005777_10	1.9.3.1	8.6e-47	161.3
k99_10005777_11	1.9.3.1	7.8e-105	352.7
k99_10005777_13	3.5.1.81	6.5e-157	525.9
k99_10005777_15	4.3.1.19	1.2e-101	343.0
k99_10005777_16	2.1.1.199	1.7e-90	306.0
k99_10005777_22	2.7.13.3	1.5e-68	233.4
k99_10005777_25	3.6.3.41	2.9e-79	266.4
k99_10005777_27	2.7.13.3	3.7e-38	133.1
k99_10005777_28	2.7.13.3	8.8e-40	135.7
k99_10005777_29	5.99.1.3	1.4e-242	810.3
k99_10005777_33	1.2.4.2	0	1085.2
k99_10005867_1	6.1.1.7	2.7e-126	424.7
k99_10005950_1	1.1.5.2	0	1199.6
k99_10005951_1	3.4.11.9	1.7e-73	249.7
k99_10005952_1	1.5.1.5	2.7e-32	112.6
k99_10005952_1	3.5.4.9	2.7e-32	112.6
k99_10005952_3	2.7.7.13	8.4e-31	107.7
k99_10005952_4	2.1.2.2	6e-28	98.7
k99_10006008_1	5.3.4.1	3.1e-34	118.1
k99_10006012_1	3.6.4.-	4.8e-19	66.5
k99_10006021_1	2.1.2.2	1.9e-77	262.9
k99_10006021_2	2.1.2.3	7.2e-60	204.9
k99_10006021_2	3.5.4.10	7.2e-60	204.9
k99_10006078_1	2.7.7.7	6e-05	24.0
k99_1000609_2	3.4.25.2	9.6e-86	290.6
k99_10006114_1	3.1.21.3	1.7e-128	432.3
k99_10006157_1	2.4.2.18	5.9e-05	22.7
k99_10006157_2	4.1.1.48	3.4e-116	391.3
k99_10006157_3	2.7.4.-	1.6e-46	161.1
k99_10006169_2	1.1.1.-	3.6e-90	304.1
k99_10006169_4	1.14.14.12	5.6e-72	244.2
k99_10006270_3	5.4.1.2	5e-15	57.3
k99_10006271_1	3.2.1.4	1.6e-89	302.8
k99_10006292_1	3.4.22.-	0	1969.0
k99_10006292_1	3.6.1.3	0	1969.0
k99_10006302_1	2.7.7.6	4e-158	529.5
k99_10006342_2	1.8.3.1	5.8e-44	151.6
k99_10006342_3	2.7.8.8	2.8e-49	170.2
k99_10006345_4	6.1.1.2	6.7e-92	310.8
k99_10006369_1	3.4.21.83	5.8e-199	664.7
k99_10006369_2	2.7.13.3	4.3e-14	54.1
k99_1000636_1	1.1.99.28	7.7e-42	145.2
k99_10006392_1	5.2.1.8	1.9e-19	71.4
k99_10006545_1	2.8.1.-	1e-23	85.1
k99_1000660_2	2.3.1.128	2.2e-38	134.4
k99_10006627_1	4.2.1.46	5.6e-79	267.8
k99_1000662_1	2.7.1.15	6.8e-41	142.4
k99_1000662_3	3.2.-.-	1.9e-05	25.0
k99_10006668_1	1.7.-.-	8.7e-76	257.7
k99_100066_1	6.3.2.19	4.6e-67	226.3
k99_10006712_1	2.1.1.13	3.4e-103	348.1
k99_10006712_2	2.1.1.13	5.4e-90	304.4
k99_10006755_2	2.1.1.-	7.3e-75	253.6
k99_10006814_1	2.2.1.7	4.5e-176	590.1
k99_10006850_1	5.1.3.2	1.1e-29	105.2
k99_10006850_3	2.4.1.83	3.7e-16	60.9
k99_1000686_1	2.7.11.1	2.4e-59	203.2
k99_10006880_1	3.1.4.17	2.1e-11	44.9
k99_10006880_2	6.3.2.6	2.4e-97	329.0
k99_10006880_3	4.1.2.13	2.5e-93	315.3
k99_10006880_4	2.7.1.40	1.8e-189	634.2
k99_10006896_4	4.1.2.13	2.1e-120	405.1
k99_10006896_5	3.1.3.11	1.2e-28	101.5
k99_10007055_2	4.1.3.34	2.6e-77	262.4
k99_10007055_2	4.1.3.6	2.6e-77	262.4
k99_10007064_2	2.7.8.27	6.3e-20	72.6
k99_10007089_1	3.1.11.5	3e-46	157.5
k99_10007130_2	3.1.-.-	4.2e-38	133.0
k99_10007187_2	2.7.13.3	8.8e-51	175.0
k99_10007243_2	2.1.1.-	3.7e-100	337.8
k99_10007248_2	3.1.1.3	9.6e-15	54.6
k99_10007301_1	6.2.1.17	1.1e-83	284.2
k99_10007305_1	2.4.1.-	8.6e-109	366.6
k99_10007305_1	3.4.-.-	8.6e-109	366.6
k99_10007322_2	2.8.1.1	1.1e-09	39.5
k99_10007322_2	2.8.1.2	1.1e-09	39.5
k99_10007389_1	6.4.1.1	0	1324.2
k99_10007507_1	1.3.99.1	7.5e-87	294.3
k99_10007507_4	2.6.1.62	3.6e-125	420.9
k99_10007555_1	3.1.13.-	8.5e-38	131.4
k99_10007567_2	2.8.3.16	8.5e-53	180.7
k99_10007583_1	3.1.11.-	5.7e-20	72.9
k99_10007603_1	2.7.13.3	2.6e-63	216.1
k99_10007610_1	2.2.1.6	3.3e-44	152.5
k99_10007618_1	2.2.1.2	2.8e-27	95.7
k99_10007618_2	3.1.3.3	2.9e-56	192.6
k99_10007658_2	1.2.4.1	3e-184	616.7
k99_10007678_1	4.2.1.46	1.3e-40	140.8
k99_10007678_2	5.1.3.13	3.4e-70	239.1
k99_10007721_3	3.6.4.12	1.4e-158	531.8
k99_1000772_3	2.4.1.-	1.5e-08	35.6
k99_10007754_3	5.4.1.2	3.2e-13	51.3
k99_10007769_2	3.4.25.2	1.6e-105	356.1
k99_10007797_1	2.7.7.7	4.3e-61	208.6
k99_10007801_4	3.4.11.4	5.4e-45	155.8
k99_10007870_1	3.6.4.-	2e-24	84.3
k99_10007918_2	1.1.1.35	2.5e-84	285.6
k99_10007918_2	4.2.1.107	2.5e-84	285.6
k99_10007943_1	2.7.11.1	1.5e-91	307.3
k99_10008139_9	2.1.1.148	3.4e-29	104.1
k99_10008216_2	1.14.13.107	4.1e-109	366.7
k99_10008296_2	3.4.13.22	4.5e-53	181.8
k99_10008342_3	4.4.1.5	1.6e-21	78.5
k99_10008348_3	1.2.1.2	6.9e-10	39.7
k99_10008360_2	3.6.3.24	3.3e-37	129.3
k99_10008360_3	3.6.3.-	2e-54	186.8
k99_10008360_3	3.6.3.24	2e-54	186.8
k99_10008360_4	3.6.3.-	4.6e-48	165.8
k99_10008360_4	3.6.3.24	4.6e-48	165.8
k99_10008362_1	3.6.3.25	7.3e-15	55.1
k99_10008362_2	3.4.21.-	4.5e-69	235.1
k99_10008362_3	4.3.2.1	1.9e-236	790.0
k99_1000836_1	2.1.1.-	1.1e-86	293.3
k99_1000838_2	3.6.4.12	8e-18	66.5
k99_10008393_3	2.7.7.6	6.4e-87	293.0
k99_1000839_1	2.5.1.-	1.6e-75	256.4
k99_10008466_2	4.1.2.13	3.9e-63	215.2
k99_10008466_3	5.3.1.-	1.1e-13	52.6
k99_10008489_1	2.3.3.13	7e-05	21.8
k99_10008489_4	3.4.11.18	6.7e-72	244.0
k99_10008533_1	2.7.7.3	2e-66	226.3
k99_10008533_12	2.6.99.2	2.8e-34	121.0
k99_10008533_14	2.7.8.8	2.7e-46	160.3
k99_10008533_15	1.17.1.2	5.8e-76	258.4
k99_10008533_16	6.3.2.8	4.8e-166	556.6
k99_10008533_17	3.6.1.1	1.6e-19	68.7
k99_10008533_4	2.3.1.15	4.9e-131	439.4
k99_10008533_5	2.3.1.180	5.8e-125	420.1
k99_10008533_6	2.3.1.39	6.9e-93	313.0
k99_10008533_7	1.1.1.100	1.7e-93	316.0
k99_10008533_9	2.3.1.179	1.9e-149	500.5
k99_10008580_1	2.1.2.1	1.2e-53	184.2
k99_10008580_2	2.1.2.1	1.9e-89	302.5
k99_10008580_3	5.3.1.6	2.7e-08	34.7
k99_10008614_2	6.-.-.-	6e-11	41.7
k99_10008696_1	5.1.3.2	1.4e-06	29.3
k99_10008696_2	5.1.3.2	9.6e-26	92.2
k99_10008708_1	4.2.1.11	5.6e-176	589.0
k99_10008708_2	6.3.5.5	5.7e-63	214.1
k99_1000870_1	2.1.2.1	5.8e-19	69.7
k99_1000870_2	2.7.7.41	3.6e-25	90.8
k99_1000870_3	2.7.7.41	7.6e-26	93.0
k99_1000870_4	4.3.3.7	3e-65	222.8
k99_10008735_3	2.7.13.3	1.7e-167	560.7
k99_10008735_5	1.7.1.13	1.4e-71	243.2
k99_10008735_7	3.6.3.41	1.1e-89	301.0
k99_10008839_1	2.7.7.6	5.3e-39	135.3
k99_10008839_3	3.6.4.12	2.9e-34	120.1
k99_10008840_1	6.3.4.15	6.1e-12	47.0
k99_10008840_2	2.4.2.17	7.1e-47	162.0
k99_10008853_2	2.1.1.185	3.3e-10	39.5
k99_10008866_1	2.7.9.3	5e-77	261.3
k99_10008868_2	2.1.1.37	2.5e-21	77.3
k99_10008912_4	3.1.2.1	2.2e-158	530.9
k99_1000895_17	6.3.2.6	2.3e-85	289.4
k99_1000895_18	3.4.24.-	1.6e-14	55.8
k99_1000895_2	5.4.2.1	3.4e-199	665.8
k99_1000895_3	2.1.1.177	3.8e-51	175.2
k99_1000895_4	2.7.7.18	3.3e-39	137.0
k99_1000895_5	2.7.7.18	1.6e-30	107.7
k99_1000895_6	1.2.1.41	5.1e-174	582.3
k99_1000895_7	2.7.2.11	2e-135	455.2
k99_10008976_2	3.4.-.-	2.1e-37	130.7
k99_10008976_3	3.4.-.-	2e-39	137.4
k99_10009030_1	2.7.7.-	1.7e-62	211.0
k99_10009041_1	2.3.3.13	2e-28	99.9
k99_10009041_2	2.3.1.9	7.6e-115	385.3
k99_10009076_2	3.6.4.12	3.2e-10	41.2
k99_10009086_2	1.1.1.267	3.3e-25	88.7
k99_10009112_1	2.8.3.16	2.9e-55	188.9
k99_10009112_5	4.4.1.5	4.9e-07	29.9
k99_10009112_7	3.5.2.14	6.4e-67	227.1
k99_10009121_1	6.3.1.2	3.6e-83	282.0
k99_10009121_2	2.4.1.-	2.9e-65	222.8
k99_10009121_2	3.4.-.-	2.9e-65	222.8
k99_10009127_1	2.1.1.41	6.9e-31	108.7
k99_10009130_1	2.7.8.12	1.3e-40	141.4
k99_10009146_2	3.1.1.23	4.1e-37	129.7
k99_10009146_30	3.6.5.-	2e-51	176.8
k99_10009146_31	2.1.2.1	1.2e-54	187.5
k99_10009146_32	2.1.2.1	1.2e-10	42.1
