PROKKA_MOD_PART0_03217	pfam13414	1e-17
PROKKA_MOD_PART0_03222	pfam07733	5e-15
PROKKA_MOD_PART0_03229	pfam00248	9e-11
PROKKA_MOD_PART0_03231	pfam00581	6e-06
PROKKA_MOD_PART0_03233	pfam01636	3e-11
PROKKA_MOD_PART0_03237	pfam02527	3e-10
PROKKA_MOD_PART0_03238	pfam08281	3e-07
PROKKA_MOD_PART0_03242	pfam00884	1e-06
PROKKA_MOD_PART0_03246	pfam13205	2e-06
PROKKA_MOD_PART0_03248	pfam00312	4e-78
PROKKA_MOD_PART0_03249	pfam01138	4e-08
PROKKA_MOD_PART0_03251	pfam02518	5e-20
PROKKA_MOD_PART0_03258	pfam04984	9e-146
PROKKA_MOD_PART0_03260	pfam00310	2e-19
PROKKA_MOD_PART0_03261	pfam12804	1e-41
PROKKA_MOD_PART0_03262	pfam13419	8e-28
PROKKA_MOD_PART0_03263	pfam13754	3e-10
PROKKA_MOD_PART0_03264	pfam05717	1e-08
PROKKA_MOD_PART0_03265	pfam13005	5e-08
PROKKA_MOD_PART0_03267	pfam00501	5e-19
PROKKA_MOD_PART0_03268	pfam00005	2e-86
PROKKA_MOD_PART0_03276	pfam13505	2e-24
PROKKA_MOD_PART0_03277	pfam01814	1e-12
PROKKA_MOD_PART0_03278	pfam02517	7e-07
PROKKA_MOD_PART0_03279	pfam01966	6e-11
PROKKA_MOD_PART0_03281	pfam07971	2e-37
PROKKA_MOD_PART0_03282	pfam00078	1e-16
PROKKA_MOD_PART0_03284	pfam02441	5e-07
PROKKA_MOD_PART0_03290	pfam02080	3e-08
PROKKA_MOD_PART0_03291	pfam13479	3e-76
PROKKA_MOD_PART0_03292	pfam00027	1e-74
PROKKA_MOD_PART0_03293	pfam02901	5e-20
PROKKA_MOD_PART0_03297	pfam00709	2e-46
PROKKA_MOD_PART0_03299	pfam00202	4e-22
PROKKA_MOD_PART0_03302	pfam01769	4e-22
PROKKA_MOD_PART0_03312	pfam01590	9e-14
PROKKA_MOD_PART0_03318	pfam11231	2e-09
PROKKA_MOD_PART0_03327	pfam01758	9e-12
PROKKA_MOD_PART0_03328	pfam08212	2e-27
PROKKA_MOD_PART0_03330	pfam10988	2e-21
PROKKA_MOD_PART0_03331	pfam01782	5e-09
PROKKA_MOD_PART0_03333	pfam00285	2e-08
PROKKA_MOD_PART0_03335	pfam01580	8e-13
PROKKA_MOD_PART0_03336	pfam00027	5e-82
PROKKA_MOD_PART0_03337	pfam07992	1e-60
PROKKA_MOD_PART0_03340	pfam05065	5e-25
PROKKA_MOD_PART0_03343	pfam00941	1e-06
PROKKA_MOD_PART0_03344	pfam06240	4e-25
PROKKA_MOD_PART0_03347	pfam01741	4e-11
PROKKA_MOD_PART0_03348	pfam04338	1e-47
PROKKA_MOD_PART0_03349	pfam04542	4e-07
PROKKA_MOD_PART0_03361	pfam02371	2e-15
PROKKA_MOD_PART0_03362	pfam00293	3e-07
PROKKA_MOD_PART0_03366	pfam08281	4e-32
PROKKA_MOD_PART0_03368	pfam13592	1e-11
PROKKA_MOD_PART0_03370	pfam00004	7e-07
PROKKA_MOD_PART0_03372	pfam04055	1e-06
PROKKA_MOD_PART0_03375	pfam00535	8e-77
PROKKA_MOD_PART0_03376	pfam03291	3e-17
PROKKA_MOD_PART0_03377	pfam00593	2e-10
PROKKA_MOD_PART0_03379	pfam00793	3e-10
PROKKA_MOD_PART0_03380	pfam00155	9e-27
PROKKA_MOD_PART0_03381	pfam00800	9e-08
PROKKA_MOD_PART0_03382	pfam04079	1e-12
PROKKA_MOD_PART0_03383	pfam14520	2e-08
PROKKA_MOD_PART0_03384	pfam02075	8e-08
PROKKA_MOD_PART0_03391	pfam13740	3e-07
PROKKA_MOD_PART0_03396	pfam08352	2e-06
PROKKA_MOD_PART0_03397	pfam00005	7e-12
PROKKA_MOD_PART0_03399	pfam01022	1e-18
PROKKA_MOD_PART0_03401	pfam00801	1e-77
PROKKA_MOD_PART0_03402	pfam09587	3e-08
PROKKA_MOD_PART0_03406	pfam00753	2e-21
PROKKA_MOD_PART0_03407	pfam00156	5e-06
PROKKA_MOD_PART0_03408	pfam00535	9e-21
PROKKA_MOD_PART0_03410	pfam00082	1e-23
PROKKA_MOD_PART0_03412	pfam01145	8e-21
PROKKA_MOD_PART0_03418	pfam00263	8e-09
PROKKA_MOD_PART0_03419	pfam11013	9e-09
PROKKA_MOD_PART0_03420	pfam01558	6e-08
PROKKA_MOD_PART0_03421	pfam04107	4e-08
PROKKA_MOD_PART0_03422	pfam14401	7e-20
PROKKA_MOD_PART0_03423	pfam13529	6e-102
PROKKA_MOD_PART0_03425	pfam13191	5e-11
PROKKA_MOD_PART0_03427	pfam01790	3e-24
PROKKA_MOD_PART0_03430	pfam00801	2e-72
PROKKA_MOD_PART0_03433	pfam02737	2e-31
PROKKA_MOD_PART0_03434	pfam00107	2e-27
PROKKA_MOD_PART0_03435	pfam00378	3e-06
PROKKA_MOD_PART0_03436	pfam01425	8e-37
PROKKA_MOD_PART0_03437	pfam01261	7e-08
PROKKA_MOD_PART0_03440	pfam04909	1e-07
PROKKA_MOD_PART0_03441	pfam09685	8e-28
PROKKA_MOD_PART0_03442	pfam00480	1e-07
PROKKA_MOD_PART0_03443	pfam00406	6e-06
PROKKA_MOD_PART0_03451	pfam13683	7e-40
PROKKA_MOD_PART0_03470	pfam03483	5e-27
PROKKA_MOD_PART0_03472	pfam00501	4e-10
PROKKA_MOD_PART0_03475	pfam12681	9e-20
PROKKA_MOD_PART0_03476	pfam01548	4e-06
PROKKA_MOD_PART0_03487	pfam02576	6e-87
PROKKA_MOD_PART0_03488	pfam08529	3e-17
PROKKA_MOD_PART0_03491	pfam00226	9e-13
PROKKA_MOD_PART0_03497	pfam02602	1e-08
PROKKA_MOD_PART0_03500	pfam08530	1e-07
PROKKA_MOD_PART0_03510	pfam03781	4e-170
PROKKA_MOD_PART0_03512	pfam00175	2e-27
PROKKA_MOD_PART0_03514	pfam00078	4e-11
PROKKA_MOD_PART0_03516	pfam04608	1e-34
PROKKA_MOD_PART0_03517	pfam00069	2e-11
PROKKA_MOD_PART0_03518	pfam02649	2e-08
PROKKA_MOD_PART0_03519	pfam13292	2e-14
PROKKA_MOD_PART0_03520	pfam00348	7e-34
PROKKA_MOD_PART0_03521	pfam02609	1e-11
PROKKA_MOD_PART0_03522	pfam02915	7e-35
PROKKA_MOD_PART0_03524	pfam00481	2e-07
PROKKA_MOD_PART0_03525	pfam05685	4e-06
PROKKA_MOD_PART0_03527	pfam03807	1e-34
PROKKA_MOD_PART0_03528	pfam01996	1e-21
PROKKA_MOD_PART0_03529	pfam00881	6e-100
PROKKA_MOD_PART0_03530	pfam12697	5e-22
PROKKA_MOD_PART0_03531	pfam12441	6e-09
PROKKA_MOD_PART0_03533	pfam03435	3e-07
PROKKA_MOD_PART0_03534	pfam00278	2e-31
PROKKA_MOD_PART0_03535	pfam01176	5e-32
PROKKA_MOD_PART0_03536	pfam00491	5e-31
PROKKA_MOD_PART0_03537	pfam00889	4e-30
PROKKA_MOD_PART0_03538	pfam00318	4e-20
PROKKA_MOD_PART0_03539	pfam02690	5e-13
PROKKA_MOD_PART0_03540	pfam02690	5e-39
PROKKA_MOD_PART0_03541	pfam02690	9e-06
PROKKA_MOD_PART0_03543	pfam13372	2e-81
PROKKA_MOD_PART0_03544	pfam05670	2e-42
PROKKA_MOD_PART0_03545	pfam11731	5e-23
PROKKA_MOD_PART0_03546	pfam12849	3e-21
PROKKA_MOD_PART0_03547	pfam08534	2e-24
PROKKA_MOD_PART0_03548	pfam00528	2e-10
PROKKA_MOD_PART0_03549	pfam00528	8e-23
PROKKA_MOD_PART0_03550	pfam00005	8e-09
PROKKA_MOD_PART0_03551	pfam01895	1e-07
PROKKA_MOD_PART0_03552	pfam00072	3e-42
PROKKA_MOD_PART0_03553	pfam02518	5e-19
PROKKA_MOD_PART0_03555	pfam00512	2e-36
PROKKA_MOD_PART0_03561	pfam13414	5e-16
PROKKA_MOD_PART0_03565	pfam02597	4e-37
PROKKA_MOD_PART0_03569	pfam01361	6e-10
PROKKA_MOD_PART0_03570	pfam00043	1e-24
PROKKA_MOD_PART0_03571	pfam03706	1e-08
PROKKA_MOD_PART0_03573	pfam10387	1e-15
PROKKA_MOD_PART0_03574	pfam13711	7e-95
PROKKA_MOD_PART0_03575	pfam00324	7e-53
PROKKA_MOD_PART0_03578	pfam01624	1e-39
PROKKA_MOD_PART0_03580	pfam00155	6e-31
PROKKA_MOD_PART0_03581	pfam11958	6e-45
PROKKA_MOD_PART0_03583	pfam11396	1e-07
PROKKA_MOD_PART0_03591	pfam00543	2e-27
PROKKA_MOD_PART0_03596	pfam00464	4e-23
PROKKA_MOD_PART0_03598	pfam07287	3e-27
PROKKA_MOD_PART0_03599	pfam01988	5e-46
PROKKA_MOD_PART0_03603	pfam00027	7e-18
PROKKA_MOD_PART0_03607	pfam00390	3e-21
PROKKA_MOD_PART0_03615	pfam00498	2e-17
PROKKA_MOD_PART0_03616	pfam00009	3e-17
PROKKA_MOD_PART0_03617	pfam00177	1e-14
PROKKA_MOD_PART0_03618	pfam00164	9e-11
PROKKA_MOD_PART0_03619	pfam04997	3e-07
PROKKA_MOD_PART0_03620	pfam00562	3e-17
PROKKA_MOD_PART0_03621	pfam00542	0.0
PROKKA_MOD_PART0_03622	pfam00466	8e-23
PROKKA_MOD_PART0_03623	pfam00687	4e-47
PROKKA_MOD_PART0_03624	pfam00298	2e-44
PROKKA_MOD_PART0_03625	pfam02357	2e-08
PROKKA_MOD_PART0_03626	pfam00584	1e-54
PROKKA_MOD_PART0_03627	pfam03143	3e-15
PROKKA_MOD_PART0_03630	pfam01025	3e-09
PROKKA_MOD_PART0_03631	pfam08760	4e-60
PROKKA_MOD_PART0_03633	pfam01583	3e-44
PROKKA_MOD_PART0_03634	pfam01583	2e-49
PROKKA_MOD_PART0_03635	pfam01507	8e-155
PROKKA_MOD_PART0_03636	pfam00884	9e-56
PROKKA_MOD_PART0_03640	pfam13584	2e-40
PROKKA_MOD_PART0_03644	pfam00296	4e-82
PROKKA_MOD_PART0_03652	pfam13659	3e-61
PROKKA_MOD_PART0_03653	pfam01170	4e-20
PROKKA_MOD_PART0_03655	pfam05099	2e-19
PROKKA_MOD_PART0_03656	pfam07238	3e-07
PROKKA_MOD_PART0_03657	pfam04333	1e-65
PROKKA_MOD_PART0_03658	pfam09836	3e-27
PROKKA_MOD_PART0_03659	pfam05114	2e-18
PROKKA_MOD_PART0_03662	pfam11898	2e-06
PROKKA_MOD_PART0_03663	pfam01575	1e-35
PROKKA_MOD_PART0_03665	pfam05430	2e-29
PROKKA_MOD_PART0_03666	pfam05096	4e-10
PROKKA_MOD_PART0_03667	pfam08367	2e-06
PROKKA_MOD_PART0_03668	pfam00072	6e-63
PROKKA_MOD_PART0_03669	pfam02518	4e-53
PROKKA_MOD_PART0_03670	pfam03544	1e-75
PROKKA_MOD_PART0_03671	pfam00296	3e-17
PROKKA_MOD_PART0_03674	pfam03055	2e-08
PROKKA_MOD_PART0_03675	pfam09912	1e-09
PROKKA_MOD_PART0_03676	pfam03055	5e-78
PROKKA_MOD_PART0_03677	pfam13305	2e-38
PROKKA_MOD_PART0_03678	pfam07715	3e-34
PROKKA_MOD_PART0_03679	pfam00586	3e-25
PROKKA_MOD_PART0_03690	pfam07593	1e-18
PROKKA_MOD_PART0_03691	pfam00202	2e-40
PROKKA_MOD_PART0_03694	pfam13085	7e-49
PROKKA_MOD_PART0_03697	pfam09721	4e-06
PROKKA_MOD_PART0_03704	pfam13860	2e-29
PROKKA_MOD_PART0_03705	pfam00578	3e-13
PROKKA_MOD_PART0_03707	pfam00873	2e-16
PROKKA_MOD_PART0_03708	pfam12700	3e-25
PROKKA_MOD_PART0_03710	pfam00293	4e-10
PROKKA_MOD_PART0_03711	pfam07690	1e-16
PROKKA_MOD_PART0_03712	pfam05173	1e-18
PROKKA_MOD_PART0_03713	pfam13411	7e-28
PROKKA_MOD_PART0_03716	pfam03147	6e-29
PROKKA_MOD_PART0_03717	pfam07508	6e-08
PROKKA_MOD_PART0_03720	pfam13578	1e-78
PROKKA_MOD_PART0_03727	pfam00005	5e-64
PROKKA_MOD_PART0_03728	pfam08352	3e-53
PROKKA_MOD_PART0_03732	pfam13358	2e-07
PROKKA_MOD_PART0_03735	pfam13561	3e-65
PROKKA_MOD_PART0_03738	pfam13586	5e-08
PROKKA_MOD_PART0_03740	pfam02016	2e-07
PROKKA_MOD_PART0_03744	pfam09423	4e-22
PROKKA_MOD_PART0_03745	pfam00905	2e-173
PROKKA_MOD_PART0_03748	pfam01430	2e-51
PROKKA_MOD_PART0_03749	pfam03749	2e-35
PROKKA_MOD_PART0_03753	pfam13192	1e-31
PROKKA_MOD_PART0_03754	pfam13404	2e-08
PROKKA_MOD_PART0_03758	pfam00535	2e-66
PROKKA_MOD_PART0_03760	pfam01098	6e-50
PROKKA_MOD_PART0_03762	pfam04359	3e-09
PROKKA_MOD_PART0_03765	pfam00289	2e-12
PROKKA_MOD_PART0_03771	pfam12694	8e-59
PROKKA_MOD_PART0_03778	pfam03147	5e-38
PROKKA_MOD_PART0_03780	pfam05164	9e-13
PROKKA_MOD_PART0_03781	pfam12072	1e-08
PROKKA_MOD_PART0_03784	pfam02873	2e-51
PROKKA_MOD_PART0_03790	pfam05681	1e-12
PROKKA_MOD_PART0_03791	pfam02597	3e-111
PROKKA_MOD_PART0_03792	pfam00994	5e-42
PROKKA_MOD_PART0_03793	pfam14358	1e-27
PROKKA_MOD_PART0_03799	pfam00005	6e-08
PROKKA_MOD_PART0_03800	pfam00528	3e-131
PROKKA_MOD_PART0_03802	pfam01266	3e-08
PROKKA_MOD_PART0_03807	pfam00809	9e-11
PROKKA_MOD_PART0_03810	pfam00009	3e-43
PROKKA_MOD_PART0_03811	pfam13287	1e-13
PROKKA_MOD_PART0_03812	pfam02630	4e-11
PROKKA_MOD_PART0_03820	pfam00162	2e-41
PROKKA_MOD_PART0_03821	pfam02800	6e-08
PROKKA_MOD_PART0_03825	pfam00578	1e-21
PROKKA_MOD_PART0_03826	pfam01408	2e-17
PROKKA_MOD_PART0_03828	pfam00773	2e-31
PROKKA_MOD_PART0_03829	pfam08676	5e-15
PROKKA_MOD_PART0_03830	pfam13472	1e-105
PROKKA_MOD_PART0_03833	pfam14340	7e-62
PROKKA_MOD_PART0_03834	pfam04542	7e-52
PROKKA_MOD_PART0_03840	pfam01180	7e-106
PROKKA_MOD_PART0_03841	pfam00072	1e-56
PROKKA_MOD_PART0_03844	pfam13580	2e-32
PROKKA_MOD_PART0_03845	pfam01522	6e-56
PROKKA_MOD_PART0_03846	pfam13480	8e-08
PROKKA_MOD_PART0_03847	pfam01522	5e-07
PROKKA_MOD_PART0_03848	pfam00534	3e-06
PROKKA_MOD_PART0_03852	pfam01914	8e-28
PROKKA_MOD_PART0_03853	pfam14559	1e-15
PROKKA_MOD_PART0_03855	pfam13519	4e-10
PROKKA_MOD_PART0_03857	pfam00211	2e-37
PROKKA_MOD_PART0_03858	pfam04542	7e-14
PROKKA_MOD_PART0_03860	pfam06144	2e-27
PROKKA_MOD_PART0_03862	pfam01624	1e-124
PROKKA_MOD_PART0_03867	pfam10145	4e-17
PROKKA_MOD_PART0_03868	pfam00270	1e-07
PROKKA_MOD_PART0_03869	pfam02779	1e-136
PROKKA_MOD_PART0_03870	pfam08448	5e-47
PROKKA_MOD_PART0_03874	pfam13460	2e-37
PROKKA_MOD_PART0_03875	pfam01743	2e-07
PROKKA_MOD_PART0_03876	pfam01435	8e-123
PROKKA_MOD_PART0_03879	pfam04945	1e-74
PROKKA_MOD_PART0_03880	pfam04984	2e-35
PROKKA_MOD_PART0_03881	pfam01694	9e-20
PROKKA_MOD_PART0_03883	pfam14870	8e-13
PROKKA_MOD_PART0_03885	pfam13478	5e-11
PROKKA_MOD_PART0_03887	pfam03720	5e-11
PROKKA_MOD_PART0_03888	pfam00571	1e-48
PROKKA_MOD_PART0_03889	pfam13183	4e-10
PROKKA_MOD_PART0_03892	pfam13808	4e-06
PROKKA_MOD_PART0_03893	pfam00069	9e-21
PROKKA_MOD_PART0_03895	pfam00589	1e-15
PROKKA_MOD_PART0_03896	pfam05114	8e-153
PROKKA_MOD_PART0_03898	pfam05960	1e-30
PROKKA_MOD_PART0_03900	pfam00295	2e-59
PROKKA_MOD_PART0_03913	pfam07885	2e-32
PROKKA_MOD_PART0_03918	pfam00583	4e-66
PROKKA_MOD_PART0_03920	pfam03819	3e-34
PROKKA_MOD_PART0_03921	pfam00107	2e-74
PROKKA_MOD_PART0_03923	pfam13394	2e-151
PROKKA_MOD_PART0_03924	pfam00293	2e-38
PROKKA_MOD_PART0_03925	pfam07676	7e-07
PROKKA_MOD_PART0_03928	pfam01494	2e-133
PROKKA_MOD_PART0_03929	pfam07724	2e-29
PROKKA_MOD_PART0_03930	pfam00456	6e-08
PROKKA_MOD_PART0_03933	pfam01464	2e-07
PROKKA_MOD_PART0_03934	pfam02780	5e-78
PROKKA_MOD_PART0_03935	pfam06067	1e-10
PROKKA_MOD_PART0_03936	pfam01210	7e-98
PROKKA_MOD_PART0_03939	pfam01548	4e-29
PROKKA_MOD_PART0_03940	pfam04127	3e-14
PROKKA_MOD_PART0_03942	pfam00665	7e-60
PROKKA_MOD_PART0_03951	pfam00149	3e-46
PROKKA_MOD_PART0_03964	pfam00557	5e-18
PROKKA_MOD_PART0_03965	pfam00483	1e-17
PROKKA_MOD_PART0_03966	pfam01636	1e-24
PROKKA_MOD_PART0_03971	pfam08541	3e-17
PROKKA_MOD_PART0_03973	pfam00211	2e-48
PROKKA_MOD_PART0_03974	pfam00211	1e-29
PROKKA_MOD_PART0_03977	pfam00211	2e-24
PROKKA_MOD_PART0_03982	pfam00155	3e-43
PROKKA_MOD_PART0_03986	pfam04205	5e-25
PROKKA_MOD_PART0_03993	pfam07980	4e-21
PROKKA_MOD_PART0_03994	pfam07715	1e-10
PROKKA_MOD_PART0_03996	pfam00251	3e-14
PROKKA_MOD_PART0_03997	pfam02518	4e-13
PROKKA_MOD_PART0_03999	pfam00465	2e-15
PROKKA_MOD_PART0_04000	pfam08240	2e-86
PROKKA_MOD_PART0_04001	pfam00474	2e-19
PROKKA_MOD_PART0_04002	pfam05336	2e-06
PROKKA_MOD_PART0_04005	pfam00535	4e-95
PROKKA_MOD_PART0_04006	pfam00459	2e-07
PROKKA_MOD_PART0_04007	pfam11899	1e-21
PROKKA_MOD_PART0_04008	pfam02836	4e-21
PROKKA_MOD_PART0_04010	pfam06439	2e-09
PROKKA_MOD_PART0_04013	pfam00152	4e-09
PROKKA_MOD_PART0_04014	pfam02686	1e-07
PROKKA_MOD_PART0_04015	pfam00381	6e-12
PROKKA_MOD_PART0_04016	pfam07475	3e-96
PROKKA_MOD_PART0_04017	pfam00005	1e-06
PROKKA_MOD_PART0_04018	pfam03968	2e-67
PROKKA_MOD_PART0_04025	pfam01926	8e-14
PROKKA_MOD_PART0_04026	pfam02481	6e-53
PROKKA_MOD_PART0_04029	pfam01593	2e-06
PROKKA_MOD_PART0_04031	pfam02779	7e-42
PROKKA_MOD_PART0_04033	pfam00156	3e-40
PROKKA_MOD_PART0_04034	pfam03652	2e-166
PROKKA_MOD_PART0_04035	pfam02622	8e-20
PROKKA_MOD_PART0_04039	pfam00005	7e-71
PROKKA_MOD_PART0_04040	pfam09084	1e-55
PROKKA_MOD_PART0_04043	pfam02812	1e-15
PROKKA_MOD_PART0_04044	pfam00198	8e-12
PROKKA_MOD_PART0_04045	pfam02780	2e-67
PROKKA_MOD_PART0_04046	pfam00202	1e-27
PROKKA_MOD_PART0_04048	pfam00347	3e-11
PROKKA_MOD_PART0_04052	pfam07583	3e-11
PROKKA_MOD_PART0_04058	pfam00011	4e-10
PROKKA_MOD_PART0_04059	pfam01052	5e-07
PROKKA_MOD_PART0_04060	pfam02154	1e-06
PROKKA_MOD_PART0_04061	pfam03748	2e-06
PROKKA_MOD_PART0_04062	pfam00691	2e-21
PROKKA_MOD_PART0_04063	pfam00691	3e-22
PROKKA_MOD_PART0_04064	pfam00884	2e-09
PROKKA_MOD_PART0_04070	pfam00990	1e-82
PROKKA_MOD_PART0_04072	pfam01040	1e-17
PROKKA_MOD_PART0_04073	pfam01728	2e-11
PROKKA_MOD_PART0_04075	pfam01849	2e-08
PROKKA_MOD_PART0_04079	pfam13387	4e-15
PROKKA_MOD_PART0_04082	pfam13426	8e-08
PROKKA_MOD_PART0_04084	pfam06841	1e-24
PROKKA_MOD_PART0_04087	pfam05402	6e-10
PROKKA_MOD_PART0_04105	pfam00128	5e-15
PROKKA_MOD_PART0_04107	pfam01894	5e-20
PROKKA_MOD_PART0_04109	pfam03401	1e-13
PROKKA_MOD_PART0_04110	pfam13378	5e-10
PROKKA_MOD_PART0_04111	pfam07908	1e-09
PROKKA_MOD_PART0_04118	pfam07978	2e-09
PROKKA_MOD_PART0_04121	pfam01464	1e-08
PROKKA_MOD_PART0_04124	pfam03972	3e-06
PROKKA_MOD_PART0_04128	pfam02600	1e-07
PROKKA_MOD_PART0_04129	pfam01895	1e-09
PROKKA_MOD_PART0_04132	pfam14067	3e-27
PROKKA_MOD_PART0_04138	pfam02784	5e-16
PROKKA_MOD_PART0_04144	pfam00801	7e-162
PROKKA_MOD_PART0_04145	pfam03702	3e-06
PROKKA_MOD_PART0_04147	pfam00266	7e-16
PROKKA_MOD_PART0_04149	pfam00579	2e-28
PROKKA_MOD_PART0_04154	pfam04468	1e-56
PROKKA_MOD_PART0_04155	pfam06968	1e-21
PROKKA_MOD_PART0_04157	pfam00005	6e-14
PROKKA_MOD_PART0_04158	pfam08328	7e-47
PROKKA_MOD_PART0_04159	pfam00076	2e-17
PROKKA_MOD_PART0_04162	pfam00206	6e-06
PROKKA_MOD_PART0_04163	pfam00582	3e-38
PROKKA_MOD_PART0_04164	pfam08241	5e-29
PROKKA_MOD_PART0_04166	pfam12344	8e-08
PROKKA_MOD_PART0_04167	pfam08241	7e-14
PROKKA_MOD_PART0_04168	pfam01008	1e-29
PROKKA_MOD_PART0_04169	pfam01048	2e-19
PROKKA_MOD_PART0_04171	pfam07311	4e-08
PROKKA_MOD_PART0_04175	pfam01220	4e-33
PROKKA_MOD_PART0_04180	pfam00583	3e-08
PROKKA_MOD_PART0_04185	pfam00082	1e-06
PROKKA_MOD_PART0_04188	pfam00133	9e-27
PROKKA_MOD_PART0_04189	pfam02706	2e-12
PROKKA_MOD_PART0_04196	pfam01408	1e-06
PROKKA_MOD_PART0_04197	pfam14100	0.0
PROKKA_MOD_PART0_04198	pfam03772	2e-41
PROKKA_MOD_PART0_04203	pfam03462	4e-39
PROKKA_MOD_PART0_04204	pfam07136	2e-09
PROKKA_MOD_PART0_04205	pfam01197	6e-17
PROKKA_MOD_PART0_04206	pfam01016	2e-07
PROKKA_MOD_PART0_04207	pfam00829	2e-06
PROKKA_MOD_PART0_04209	pfam01008	2e-06
PROKKA_MOD_PART0_04210	pfam00196	3e-06
PROKKA_MOD_PART0_04211	pfam00072	3e-07
PROKKA_MOD_PART0_04215	pfam01321	9e-17
PROKKA_MOD_PART0_04221	pfam04404	2e-09
PROKKA_MOD_PART0_04230	pfam13185	9e-14
PROKKA_MOD_PART0_04231	pfam00535	6e-06
PROKKA_MOD_PART0_04233	pfam13167	6e-38
PROKKA_MOD_PART0_04234	pfam04851	4e-23
PROKKA_MOD_PART0_04236	pfam01566	2e-24
PROKKA_MOD_PART0_04241	pfam01435	5e-18
PROKKA_MOD_PART0_04250	pfam13419	3e-15
PROKKA_MOD_PART0_04252	pfam11249	1e-34
PROKKA_MOD_PART0_04254	pfam01568	4e-08
PROKKA_MOD_PART0_04255	pfam07228	5e-06
PROKKA_MOD_PART0_04259	pfam04314	7e-16
PROKKA_MOD_PART0_04262	pfam00378	4e-35
PROKKA_MOD_PART0_04264	pfam02558	1e-11
PROKKA_MOD_PART0_04266	pfam00899	2e-13
PROKKA_MOD_PART0_04270	pfam00271	1e-09
PROKKA_MOD_PART0_04271	pfam13414	2e-10
PROKKA_MOD_PART0_04273	pfam00072	5e-09
PROKKA_MOD_PART0_04275	pfam13654	9e-15
PROKKA_MOD_PART0_04276	pfam00171	3e-45
PROKKA_MOD_PART0_04277	pfam02153	1e-35
PROKKA_MOD_PART0_04279	pfam13795	2e-11
PROKKA_MOD_PART0_04280	pfam13145	4e-106
PROKKA_MOD_PART0_04282	pfam00313	3e-35
PROKKA_MOD_PART0_04284	pfam09394	7e-117
PROKKA_MOD_PART0_04286	pfam02518	1e-27
PROKKA_MOD_PART0_04287	pfam13426	2e-113
PROKKA_MOD_PART0_04290	pfam03448	3e-09
PROKKA_MOD_PART0_04291	pfam03668	4e-32
PROKKA_MOD_PART0_04292	pfam02482	4e-09
PROKKA_MOD_PART0_04294	pfam00266	2e-88
PROKKA_MOD_PART0_04301	pfam12072	2e-29
PROKKA_MOD_PART0_04302	pfam02631	1e-20
PROKKA_MOD_PART0_04303	pfam00158	2e-11
PROKKA_MOD_PART0_04305	pfam00092	7e-07
PROKKA_MOD_PART0_04306	pfam00294	7e-06
PROKKA_MOD_PART0_04307	pfam00107	3e-38
PROKKA_MOD_PART0_04308	pfam07603	3e-13
PROKKA_MOD_PART0_04309	pfam00481	5e-44
PROKKA_MOD_PART0_04310	pfam00069	6e-60
PROKKA_MOD_PART0_04311	pfam13276	3e-36
PROKKA_MOD_PART0_04312	pfam01527	2e-10
PROKKA_MOD_PART0_04328	pfam14376	1e-73
PROKKA_MOD_PART0_04331	pfam13302	1e-77
PROKKA_MOD_PART0_04332	pfam00005	6e-108
PROKKA_MOD_PART0_04335	pfam00294	3e-31
PROKKA_MOD_PART0_04337	pfam01230	2e-11
PROKKA_MOD_PART0_04338	pfam02562	1e-06
PROKKA_MOD_PART0_04339	pfam02130	1e-06
PROKKA_MOD_PART0_04340	pfam04367	3e-35
PROKKA_MOD_PART0_04341	pfam11967	1e-18
PROKKA_MOD_PART0_04343	pfam00881	6e-14
PROKKA_MOD_PART0_04348	pfam00300	3e-23
PROKKA_MOD_PART0_04350	pfam00583	7e-10
PROKKA_MOD_PART0_04358	pfam10593	2e-104
PROKKA_MOD_PART0_04362	pfam03062	5e-12
PROKKA_MOD_PART0_04368	pfam00850	1e-15
PROKKA_MOD_PART0_04375	pfam07908	3e-15
PROKKA_MOD_PART0_04382	pfam01773	4e-08
PROKKA_MOD_PART0_04383	pfam00265	1e-32
PROKKA_MOD_PART0_04384	pfam00383	2e-90
PROKKA_MOD_PART0_04385	pfam08241	3e-06
PROKKA_MOD_PART0_04386	pfam00535	3e-19
PROKKA_MOD_PART0_04387	pfam00580	1e-44
PROKKA_MOD_PART0_04389	pfam12127	2e-41
PROKKA_MOD_PART0_04390	pfam07724	9e-52
PROKKA_MOD_PART0_04394	pfam00534	0.0
PROKKA_MOD_PART0_04395	pfam00117	3e-48
PROKKA_MOD_PART0_04399	pfam11638	7e-22
PROKKA_MOD_PART0_04405	pfam08340	1e-25
PROKKA_MOD_PART0_04406	pfam00625	5e-08
PROKKA_MOD_PART0_04409	pfam07593	7e-09
PROKKA_MOD_PART0_04411	pfam13437	6e-08
PROKKA_MOD_PART0_04412	pfam02321	4e-43
PROKKA_MOD_PART0_04415	pfam15632	1e-28
PROKKA_MOD_PART0_04416	pfam02585	2e-36
PROKKA_MOD_PART0_04417	pfam00672	4e-13
PROKKA_MOD_PART0_04418	pfam00437	0.0
PROKKA_MOD_PART0_04421	pfam13517	2e-09
PROKKA_MOD_PART0_04423	pfam12531	1e-47
PROKKA_MOD_PART0_04425	pfam13145	6e-17
PROKKA_MOD_PART0_04430	pfam14031	5e-11
PROKKA_MOD_PART0_04432	pfam07811	1e-07
